country,continent,year,lifeExp,pop,gdpPercap,log_gdp,gdp_billions
Rwanda,Africa,2002,43.413,7852401,785.6537648,2.8952311959563284,6.169268408369285
Rwanda,Africa,2007,46.242,8860588,863.0884639,2.936055311838751,7.647471286170773
Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855,2.9442771161033847,0.0527846905494405
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,2.9348704229865588,0.052784690551945
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,3.030012894155321,0.07002050787105499
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,3.1413997852670503,0.09802871105669099
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,3.185537977334981,0.11741900553013
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,3.239940224381445,0.15081340158097198
Sao Tome and Principe,Africa,1982,60.351,98593,1890.218117,3.276511921392242,0.18636227480938097
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,3.180849704947923,0.168049218941084
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,3.154964697890928,0.179898843338554
Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036,3.126805238011018,0.194980183449888
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,3.1313274515106237,0.23052905666908
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,3.2036950046605677,0.319014076627531
Saudi Arabia,Asia,1952,39.875,4005677,6459.554823,3.810202588494061,25.87489018473017
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248,3.911561940355254,36.053698159223195
Saudi Arabia,Asia,1962,45.914,4943029,11626.41975,4.065445998288185,57.46972999042274
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,4.22796504684151,94.96467529915428
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,4.395106632530321,160.7666153188594
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,4.533616540920869,277.732829132913
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,4.527541940888313,379.205636077268
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,4.326300242404113,309.91317552655323
Saudi Arabia,Asia,1992,68.768,16945857,24841.61777,4.395179875148102,420.9625023790789
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,4.3135865288538735,437.05047134136424
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,4.279085850368255,465.88535115800545
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,4.335554817582654,597.6958392595537
Senegal,Africa,1952,37.278,2755589,1450.356983,3.161474910280243,3.9965877484279866
Senegal,Africa,1957,39.329,3054547,1567.653006,3.1952499395624567,4.788469786518282
Senegal,Africa,1962,41.454,3430243,1654.988723,3.218795038863666,5.677013482149689
Senegal,Africa,1967,43.563,3965841,1612.404632,3.2074740370927417,6.394540398175512
Senegal,Africa,1972,45.815,4588696,1597.712056,3.2034985123007074,7.331414920518976
Senegal,Africa,1977,48.879,5260855,1561.769116,3.19361683040004,8.21624086275418
Senegal,Africa,1982,52.379,6147783,1518.479984,3.1814090715946577,9.335285431475471
Senegal,Africa,1987,55.769,7171347,1441.72072,3.15888114005758,10.339079560209841
Senegal,Africa,1992,58.196,8307920,1367.899369,3.1360541492148606,11.36439852570248
Senegal,Africa,1997,60.187,9535314,1392.368347,3.143754141817445,13.27666939230596
Senegal,Africa,2002,61.6,10870037,1519.635262,3.1817393624783286,16.518491524444695
Senegal,Africa,2007,63.062,12267493,1712.472136,3.2336235137236495,21.00773994107505
Serbia,Europe,1952,57.996,6860147,3581.459448,3.554060038110993,24.569338287818855
Serbia,Europe,1957,61.685,7271135,4981.090891,3.6973244664662945,36.218184315731285
Serbia,Europe,1962,64.531,7616060,6289.629157,3.7986250397510806,47.90219303746142
Serbia,Europe,1967,66.914,7971222,7991.707066,3.9026395565553464,63.70367118205465
Serbia,Europe,1972,68.7,8313288,10522.06749,4.022101083095105,87.4729773998071
Serbia,Europe,1977,70.3,8686367,12980.66956,4.11329709452241,112.75485970388851
Serbia,Europe,1982,70.162,9032824,15181.0927,4.181303032198548,137.1281384867848
Serbia,Europe,1987,71.218,9230783,15870.87851,4.200600967176116,146.50063554517334
Serbia,Europe,1992,71.659,9826397,9325.068238,3.969652018526669,91.63182255867848
Serbia,Europe,1997,72.232,10336594,7914.320304,3.8984136228120887,81.80711576840457
Serbia,Europe,2002,73.213,10111559,7236.075251,3.8595030746228405,73.16800182892632
Serbia,Europe,2007,74.002,10150265,9786.534714,3.9906289409349966,99.3359207787992
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,2.94437790363822,1.885604184965614
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,3.0019432123860286,2.305972823363286
Sierra Leone,Africa,1962,32.767,2467895,1116.639877,3.0479131331434792,2.755749969248915
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,3.081362959768893,3.21071685208835
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,3.131541601354482,3.8974919536749058
Sierra Leone,Africa,1977,36.788,3140897,1348.285159,3.129781754130309,4.234824811047623
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,3.1658408215600637,5.075562091405248
Sierra Leone,Africa,1987,40.006,3868905,1294.447788,3.112084537705775,5.00809551923214
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,3.0288542968547683,4.553590871789752
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,2.759402018633928,2.630861090902211
Sierra Leone,Africa,2002,41.012,5359092,699.489713,2.84478133195124,3.7486297250205967
Sierra Leone,Africa,2007,42.568,6144562,862.5407561,2.9357796251727324,5.299935153383328
Singapore,Asia,1952,60.396,1127000,2315.138227,3.364576925993804,2.609160781829
Singapore,Asia,1957,63.179,1445929,2843.104409,3.453792808835693,4.110927115000961
Singapore,Asia,1962,65.798,1750200,3674.735572,3.565226093419398,6.4315221981144
Singapore,Asia,1967,67.946,1977600,4977.41854,3.697004161131795,9.843342904703999
Singapore,Asia,1972,69.521,2152400,8597.756202,3.9343851260999863,18.5058104491848
Singapore,Asia,1977,70.795,2325300,11210.08948,4.049609079188652,26.066821067844003
Singapore,Asia,1982,71.76,2651869,15169.16112,4.180961564239033,40.226628130133285
Singapore,Asia,1987,73.56,2794552,18861.53081,4.275576937359766,52.70952864814712
Singapore,Asia,1992,75.788,3235865,24769.8912,4.393924098982147,80.152023987888
Singapore,Asia,1997,77.158,3802309,33519.4766,4.5252972285887125,127.4514075514694
Singapore,Asia,2002,78.77,4197776,36023.1054,4.556581148793103,151.2169272935904
Singapore,Asia,2007,79.972,4553009,47143.17964,4.673418870796217,214.64332118953678
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,3.705406873339087,18.05633232032925
Slovak Republic,Europe,1957,67.45,3844277,6093.26298,3.7848499223060212,23.424190728965463
Slovak Republic,Europe,1962,70.33,4237384,7481.107598,3.8739659010849676,31.70032563804363
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,3.9249458504406074,37.37211471824448
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,3.985613608214326,44.437640820800056
Slovak Republic,Europe,1977,70.45,4827803,10922.66404,4.03832857580155,52.732470220304116
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,4.054940216614626,57.28794743827155
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,4.080527914695585,62.58558199951044
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,3.977653551276388,50.36931050668402
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,4.083725824584218,65.2756208512565
Slovak Republic,Europe,2002,73.8,5410052,13638.77837,4.134775472158593,73.78650019817525
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,4.271337680163577,101.7501547782537
Slovenia,Europe,1952,65.57,1489518,4215.041741,3.62480187974278,6.278380543970838
Slovenia,Europe,1957,67.85,1533070,5862.276629,3.76806630806585,8.98728043162103
Slovenia,Europe,1962,69.15,1582962,7402.303395,3.869366881363531,11.717564986755988
Slovenia,Europe,1967,69.18,1646912,9405.489397,3.973381398173143,15.490013353792063
Slovenia,Europe,1972,69.82,1694510,12383.4862,4.092842924513408,20.983941200761997
Slovenia,Europe,1977,70.97,1746919,15277.03017,4.184038936298656,26.68773426754623
Slovenia,Europe,1982,71.063,1861252,17866.72175,4.252044873910655,33.254471590631
Slovenia,Europe,1987,72.25,1945870,18678.53492,4.271342808665351,36.3460007447804
Slovenia,Europe,1992,73.64,1999210,14214.71681,4.152738211963188,28.418203993720102
Slovenia,Europe,1997,75.13,2011612,17161.10735,4.23454530801608,34.5214894785482
Slovenia,Europe,2002,76.66,2011497,20660.01936,4.315130724150554,41.557566962581916
Slovenia,Europe,2007,77.926,2009245,25768.25759,4.411085053217892,51.77474272141956
Somalia,Africa,1952,32.978,2526994,1135.749842,3.0552826850697294,2.8700330362349478
Somalia,Africa,1957,34.977,2780415,1258.147413,3.0997315289484946,3.4981719393163946
Somalia,Africa,1962,36.981,3080153,1369.488336,3.136558337698115,4.218233606595407
Somalia,Africa,1967,38.977,3428839,1284.73318,3.108812940518718,4.40514323217802
Somalia,Africa,1972,40.973,3840161,1254.576127,3.098497019204177,4.8177743144364475
Somalia,Africa,1977,41.974,4353666,1450.992513,3.161665171520317,6.317136770102658
Somalia,Africa,1982,42.955,5828892,1176.807031,3.070705254481014,6.859481088539652
Somalia,Africa,1987,44.501,6921858,1093.244963,3.038717485059799,7.567286393101255
Somalia,Africa,1992,39.658,6099799,926.9602964,2.967061132824471,5.654271489020423
Somalia,Africa,1997,43.795,6633514,930.5964284,2.9687613813918023,6.173124436141397
Somalia,Africa,2002,45.936,7753310,882.0818218,2.9455088721024416,6.839053809780157
Somalia,Africa,2007,48.159,9118773,926.1410683,2.9666771427490164,8.445270167805196
South Africa,Africa,1952,45.009,14264935,4725.295531,3.6744289754841963,67.40603360550548
South Africa,Africa,1957,47.985,16151549,5487.104219,3.7393432090218073,88.62523266128524
South Africa,Africa,1962,49.951,18356657,5768.729717,3.7610801913822582,105.89459274067607
South Africa,Africa,1967,51.927,20997321,7114.477971,3.8521430389766578,149.38497770451568
South Africa,Africa,1972,53.696,23935810,7765.962636,3.890195296715043,185.88460612239518
South Africa,Africa,1977,55.527,27129932,8028.651439,3.904642603586857,217.81676759177216
South Africa,Africa,1982,58.161,31140029,8568.266228,3.932892952169627,266.8160588196406
South Africa,Africa,1987,60.834,35933379,7825.823398,3.893530043137945,281.20827814740187
South Africa,Africa,1992,61.888,39964159,7225.069258,3.858842014504442,288.74381661272406
South Africa,Africa,1997,60.236,42835005,7479.188244,3.8738544641368757,320.3710658276812
South Africa,Africa,2002,53.365,44433622,7710.946444,3.887107686764354,342.62527955494016
South Africa,Africa,2007,49.339,43997828,9269.657808,3.9670637023386344,407.844809855241
Spain,Europe,1952,64.94,28549870,3834.034742,3.5836560439073355,109.46119345958354
Spain,Europe,1957,66.66,29841614,4564.80241,3.659421983600029,136.22107150548973
Spain,Europe,1962,69.69,31158061,5693.843879,3.7554055549397827,177.40913490635862
Spain,Europe,1967,71.44,32850275,7993.512294,3.9027376472408295,262.58907707378086
Spain,Europe,1972,73.06,34513161,10638.75131,4.026890657000318,367.1769368009909
Spain,Europe,1977,74.39,36439000,13236.92117,4.12178698250771,482.34017051363
Spain,Europe,1982,76.3,37983310,13926.16997,4.143831691470225,528.9620310832007
Spain,Europe,1987,76.9,38880702,15764.98313,4.197693510348635,612.9536111125573
Spain,Europe,1992,77.57,39549438,18603.06452,4.269584492309229,735.7407468437398
Spain,Europe,1997,78.77,39855442,20445.29896,4.310593465378447,814.8564268729403
Spain,Europe,2002,79.78,40152517,24835.47166,4.395072412263202,997.2066980311682
Spain,Europe,2007,80.941,40448191,28821.0637,4.459710005295303,1165.7598893607667
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,3.0348417539083994,8.649123231414261
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,3.0304161713012827,9.790790993500691
Sri Lanka,Asia,1962,62.192,10421936,1074.47196,3.03119508639222,11.19807800091456
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,3.0551926177838475,13.327981307935097
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,3.084002390723482,15.79444563740349
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,3.1299397171770273,19.040444665960237
Sri Lanka,Asia,1982,68.757,15410151,1648.079789,3.2169782335040558,25.397158408538136
Sri Lanka,Asia,1987,69.011,16495304,1876.766827,3.27341031841906,30.95783934848041
Sri Lanka,Asia,1992,70.379,17587060,2153.739222,3.3331931171130145,37.87794092166732
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,3.4256120176144402,49.822140983989335
Sri Lanka,Asia,2002,70.815,19576783,3015.378833,3.479341881897758,59.031417076434245
Sri Lanka,Asia,2007,72.396,20378239,3970.095407,3.5988009435983197,80.90355305664826
Sudan,Africa,1952,38.635,8504667,1615.991129,3.208438972381065,13.743466427099042
Sudan,Africa,1957,39.624,9753392,1770.337074,3.2480559643510523,17.266791454855007
Sudan,Africa,1962,40.87,11183227,1959.593767,3.292166049399413,21.91458192414611
Sudan,Africa,1967,42.858,12716129,1687.997641,3.227371835357528,21.46479575465169
Sudan,Africa,1972,45.083,14597019,1659.652775,3.220017236428607,24.225983090077726
Sudan,Africa,1977,47.8,17104986,2202.988423,3.343012214880941,37.68208613357707
Sudan,Africa,1982,50.338,20367053,1895.544073,3.2777338865932,38.60664659862687
Sudan,Africa,1987,51.744,24725960,1507.819159,3.178349257344117,37.28227621266764
Sudan,Africa,1992,53.556,28227588,1492.197043,3.1738261750383434,42.12112334462228
Sudan,Africa,1997,55.373,32160729,1632.210764,3.2127762375870548,52.49308805188696
Sudan,Africa,2002,56.369,37090298,1993.398314,3.2995940866023554,73.93573749895758
Sudan,Africa,2007,58.556,42292929,2602.394995,3.4153732150271123,110.06290675349035
Swaziland,Africa,1952,41.407,290243,1148.376626,3.060084344306419,0.333308277060118
Swaziland,Africa,1957,43.424,326741,1244.708364,3.0950676078637653,0.406697255561724
Swaziland,Africa,1962,44.992,370006,1856.182125,3.268620586108071,0.68679852334275
Swaziland,Africa,1967,46.633,420690,2613.101665,3.4171563066617288,1.0993057394488501
Swaziland,Africa,1972,49.552,480105,3364.836625,3.526963982502503,1.6154748878456249
Swaziland,Africa,1977,52.537,551425,3781.410618,3.5776538393432196,2.08516435003065
Swaziland,Africa,1982,55.561,649901,3895.384018,3.590550278100345,2.531613968682218
Swaziland,Africa,1987,57.678,779348,3984.839812,3.6004108677239106,3.105576937802576
Swaziland,Africa,1992,58.474,962344,3553.0224,3.550597945503887,3.4192297885056
Swaziland,Africa,1997,54.289,1054486,3876.76846,3.5884698635434105,4.08799806631156
Swaziland,Africa,2002,43.869,1130269,4128.116943,3.6157519916666896,4.665882609047666
Swaziland,Africa,2007,39.613,1133066,4513.480643,3.654511584237589,5.114071458241438
Sweden,Europe,1952,71.86,7124673,8527.844662,3.930839280912017,60.75810461154553
Sweden,Europe,1957,72.49,7363802,9911.878226,3.9961559578049415,72.98910870437525
Sweden,Europe,1962,73.37,7561588,12329.44192,4.090943419130223,93.23016006896894
Sweden,Europe,1967,74.16,7867931,15258.29697,4.183506063251527,120.05122773746908
Sweden,Europe,1972,74.72,8122293,17832.02464,4.251200655573608,144.83692890929953
Sweden,Europe,1977,75.44,8251648,18855.72521,4.275443240461841,155.59080721764607
Sweden,Europe,1982,76.42,8325260,20667.38125,4.315285450951175,172.061322425375
Sweden,Europe,1987,77.19,8421403,23586.92927,4.372671404730448,198.6350369151658
Sweden,Europe,1992,78.16,8718867,23880.01683,4.378034628536626,208.20669069853162
Sweden,Europe,1997,79.39,8897619,25266.59499,4.402546718900849,224.81253564832883
Sweden,Europe,2002,80.04,8954175,29341.63093,4.467484250073514,262.73009813263275
Sweden,Europe,2007,80.884,9031088,33859.74835,4.529683726052523,305.79036700670486
Switzerland,Europe,1952,69.62,4815000,14734.23275,4.168327525926242,70.94533069125
Switzerland,Europe,1957,70.56,5126000,17909.48973,4.2530832122810684,91.80404435598001
Switzerland,Europe,1962,71.32,5666000,20431.0927,4.310291594282475,115.76257123820001
Switzerland,Europe,1967,72.77,6063000,22966.14432,4.36108808961809,139.24373301216
Switzerland,Europe,1972,73.78,6401400,27195.11304,4.434490868356051,174.086796614256
Switzerland,Europe,1977,75.39,6316424,26982.29052,4.431078814052454,170.43158741550045
Switzerland,Europe,1982,76.21,6468126,28397.71512,4.453283398121143,183.67999950826513
Switzerland,Europe,1987,77.41,6649942,30281.70459,4.481180318423627,201.3715791846338
Switzerland,Europe,1992,78.03,6995447,31871.5303,4.503402916466833,222.9556010225441
Switzerland,Europe,1997,79.37,7193761,32135.32301,4.50698266960368,231.1738333917406
Switzerland,Europe,2002,80.62,7361757,34480.95771,4.53757931986706,253.84043178829648
Switzerland,Europe,2007,81.701,7554661,37506.41907,4.574105601810623,283.3482813977853
Syria,Asia,1952,45.883,3661549,1643.485354,3.2157658381984016,6.017702154453345
Syria,Asia,1957,48.284,4149908,2117.234893,3.325769042750028,8.786330020339843
Syria,Asia,1962,50.305,4834621,2193.037133,3.341045985312026,10.602503376981593
Syria,Asia,1967,53.655,5680812,1881.923632,3.2746019958851154,10.690854351749184
Syria,Asia,1972,57.296,6701172,2571.423014,3.4101735264811497,17.231547901572405
Syria,Asia,1977,61.195,7932503,3195.484582,3.504536726447718,25.348191033168746
Syria,Asia,1982,64.59,9410494,3761.837715,3.5754000562329113,35.40075124598121
Syria,Asia,1987,66.974,11242847,3116.774285,3.4937053520591888,35.0414164197894
Syria,Asia,1992,69.249,13219062,3340.542768,3.5238170362715793,44.158841963843614
Syria,Asia,1997,71.527,15081016,4014.238972,3.6036032229426165,60.538802164555555
Syria,Asia,2002,73.053,17155814,4090.925331,3.6118215526759307,70.18315406652442
Syria,Asia,2007,74.143,19314747,4184.548089,3.6216485631534296,80.82348764836848
Taiwan,Asia,1952,58.5,8550362,1206.947913,3.08168852810498,10.319841571294505
Taiwan,Asia,1957,62.4,10164215,1507.86129,3.178361392091898,15.32622634173735
Taiwan,Asia,1962,65.2,11918938,1822.879028,3.2607578484600763,21.726782116232265
Taiwan,Asia,1967,67.5,13648692,2643.858681,3.4222382376130973,36.08521282849525
Taiwan,Asia,1972,69.39,15226039,4062.523897,3.608795928646552,61.856147294153985
Taiwan,Asia,1977,70.59,16785196,5596.519826,3.7479180466129307,93.9386821972959
Taiwan,Asia,1982,72.16,18501390,7426.354774,3.8707756926291883,137.39788595213585
Taiwan,Asia,1987,73.4,19757799,11054.56175,4.043541529969515,218.41380908958826
Taiwan,Asia,1992,74.26,20686918,15215.6579,4.182290735278641,314.76506729335216
Taiwan,Asia,1997,75.25,21628605,20206.82098,4.305497993899202,437.0453492821329
Taiwan,Asia,2002,76.99,22454239,23235.42329,4.366150588621935,521.7337478198262
Taiwan,Asia,2007,78.4,23174294,28718.27684,4.458158377724491,665.5257906635509
Tanzania,Africa,1952,41.215,8322925,716.6500721,2.8553071488998873,5.964624801332892
Tanzania,Africa,1957,42.974,9452826,698.5356073,2.8441885488321117,6.6031355506112295
Tanzania,Africa,1962,44.246,10863958,722.0038073,2.858539487715098,7.843819038347293
Tanzania,Africa,1967,45.757,12607312,848.2186575,2.9285078210123725,10.69375725932364
Tanzania,Africa,1972,47.62,14706593,915.9850592,2.9618883898688173,13.471019459735306
Tanzania,Africa,1977,49.919,17129565,962.4922932,2.983397260742499,16.48707429836846
Tanzania,Africa,1982,50.608,19844382,874.2426069,2.9416319683520458,17.348804251999436
Tanzania,Africa,1987,51.535,23040630,831.8220794,2.9200304438412745,19.165704757286022
Tanzania,Africa,1992,50.44,26605473,825.682454,2.9168130558058625,21.96767223647074
Tanzania,Africa,1997,48.466,30686889,789.1862231,2.8971794951256777,24.21767002859894
Tanzania,Africa,2002,49.651,34593779,899.0742111,2.9537955406109284,31.102374563392747
Tanzania,Africa,2007,52.517,38139640,1107.482182,3.0443367476975203,42.23897172789448
Thailand,Asia,1952,50.848,21289402,757.7974177,2.8795531210227017,16.133053859977213
Thailand,Asia,1957,53.63,25041917,793.5774148,2.8995892993082846,19.872699754496175
Thailand,Asia,1962,56.061,29263397,1002.199172,3.000954039599853,29.32775224330728
Thailand,Asia,1967,58.285,34024249,1295.46066,3.112424229051421,44.07707606554434
Thailand,Asia,1972,60.405,39276153,1524.358936,3.1830872409996234,59.87095479725321
Thailand,Asia,1977,62.494,44148285,1961.224635,3.2925273397940913,86.58470413500098
Thailand,Asia,1982,64.597,48827160,2393.219781,3.378982583817194,116.85412516205196
Thailand,Asia,1987,66.084,52910342,2982.653773,3.4746028433042633,157.81323119702034
Thailand,Asia,1992,67.298,56667095,4616.896545,3.6643501430287206,261.6261151206868
Thailand,Asia,1997,67.521,60216677,5852.625497,3.767350734982117,352.4256591548135
Thailand,Asia,2002,68.564,62806748,5913.187529,3.771821652298354,371.3880790106457
Thailand,Asia,2007,70.616,65068149,7458.396327,3.872645457337958,485.30404350628874
Togo,Africa,1952,38.596,1219113,859.8086567,2.934401813353814,1.048203910895507
Togo,Africa,1957,41.208,1357445,925.9083202,2.966567986679353,1.256869619713889
Togo,Africa,1962,43.922,1528098,1067.53481,3.028382045331191,1.63129780809138
Togo,Africa,1967,46.769,1735550,1477.59676,3.1695559301340905,2.564443056818
Togo,Africa,1972,49.759,2056351,1649.660188,3.2173944935016525,3.3922803772539885
Togo,Africa,1977,52.887,2308582,1532.776998,3.1854789744349987,3.538541387596836
Togo,Africa,1982,55.471,2644765,1344.577953,3.128585985864903,3.556092709866045
Togo,Africa,1987,56.941,3154264,1202.201361,3.0799772152932663,3.7920604737533035
Togo,Africa,1992,58.061,3747553,1034.298904,3.0146460644819584,3.876089960581912
Togo,Africa,1997,58.39,4320890,982.2869243,2.992238362979732,4.244353748338627
Togo,Africa,2002,57.561,4977378,886.2205765,2.9475418293749702,4.411054800618417
Togo,Africa,2007,58.42,5701579,882.9699438,2.945945920492665,5.034322889201261
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,3.4804772115240326,2.0039757974748
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,3.6128255258058335,3.13639091166
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971,3.698754885921332,4.435292529214558
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,3.7498420535568613,5.39738504523316
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551419,3.8208285600055905,6.4553799242573815
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209,3.8976025836911923,8.207707919138882
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,3.9599723900093653,10.181762179614754
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,3.8685620276353108,8.802302576061527
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,3.8675258769188066,8.724813465489508
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126,3.944115988940782,10.006836267273725
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,4.059207363682899,12.627656072621361
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,4.255477763033944,19.027934931057917
Tunisia,Africa,1952,44.6,3647735,1468.475631,3.166866743906117,5.356609955845785
Tunisia,Africa,1957,47.1,3950849,1395.232468,3.1446465740314187,5.512352800965332
Tunisia,Africa,1962,49.579,4286552,1660.30321,3.220187407561132,7.11697604543192
Tunisia,Africa,1967,52.053,4786986,1932.360167,3.286088076511441,9.250181066386661
Tunisia,Africa,1972,55.602,5303507,2753.285994,3.4398513255106518,14.602071542180958
Tunisia,Africa,1977,59.837,6005061,3120.876811,3.4942766262882694,18.74105562354047
Tunisia,Africa,1982,64.048,6734098,3560.233174,3.5514784425979555,23.97495909656705
Tunisia,Africa,1987,66.894,7724976,3810.419296,3.58097276778054,29.435397611536896
Tunisia,Africa,1992,70.001,8523077,4332.720164,3.6367606403025023,36.92810757722463
Tunisia,Africa,1997,71.973,9231669,4876.798614,3.6881348218957815,45.02099058410676
Tunisia,Africa,2002,73.042,9770575,5722.895655,3.7576158275315175,55.91598121435163
Tunisia,Africa,2007,73.923,10276158,7092.923025,3.8508252467512323,72.88799768673795
Turkey,Europe,1952,43.585,22235677,1969.10098,3.2942679883231207,43.78429337166346
Turkey,Europe,1957,48.079,25670939,2218.754257,3.3461092036565603,56.95750518743733
Turkey,Europe,1962,52.098,29788695,2322.869908,3.3660248878803913,69.19526321409006
Turkey,Europe,1967,54.336,33411317,2826.356387,3.4512269229580035,94.43228920103168
Turkey,Europe,1972,57.005,37492953,3450.69638,3.5379067482536724,129.37679719261013
Turkey,Europe,1977,59.507,42404033,4269.122326,3.6303385991107318,181.02800399274076
Turkey,Europe,1982,61.036,47328791,4241.356344,3.6275047619036034,200.7382679617001
Turkey,Europe,1987,63.108,52881328,5089.043686,3.706636179013853,269.115388365695
Turkey,Europe,1992,66.146,58179144,5678.348271,3.7542220256563805,330.36144174066004
Turkey,Europe,1997,68.835,63047647,6601.429915,3.819638016895255,416.20462297615995
Turkey,Europe,2002,70.845,67308928,6508.085718,3.813453264395313,438.0522730106903
Turkey,Europe,2007,71.777,71158647,8458.276384,3.927281872119107,601.8795034374925
Uganda,Africa,1952,39.978,5824797,734.753484,2.866141654055147,4.279789889342748
Uganda,Africa,1957,42.571,6675501,774.3710692,2.888949119195093,5.169314846815669
Uganda,Africa,1962,45.344,7688797,767.2717398,2.8849492025341887,5.89939665115902
Uganda,Africa,1967,48.051,8900294,908.9185217,2.9585249534507088,8.08964206517538
Uganda,Africa,1972,51.016,10190285,950.735869,2.9780598791155093,9.688269464832665
Uganda,Africa,1977,50.35,11457758,843.7331372,2.926205106142285,9.667290102618397
Uganda,Africa,1982,49.849,12939400,682.2662268,2.8339538735847247,8.82811561505592
Uganda,Africa,1987,51.509,15283050,617.7244065,2.790794760798391,9.440712990759824
Uganda,Africa,1992,48.825,18252190,644.1707969,2.8090010324478722,11.75752777747021
Uganda,Africa,1997,44.578,21210254,816.559081,2.9119876129845284,17.319425514016576
Uganda,Africa,2002,47.813,24739869,927.7210018,2.9674173882915644,22.951696053080767
Uganda,Africa,2007,51.542,29170398,1056.380121,3.0238202200422353,30.815028568858153
United Kingdom,Europe,1952,69.18,50430000,9979.508487,3.9991091518444533,503.26661299941
United Kingdom,Europe,1957,70.42,51430000,11283.17795,4.05243143756984,580.2938419685
United Kingdom,Europe,1962,70.76,53292000,12477.17707,4.096116338423399,664.9337204144399
United Kingdom,Europe,1967,71.36,54959000,14142.85089,4.150536962572448,777.27694206351
United Kingdom,Europe,1972,72.01,56079000,15895.11641,4.201263712875863,891.38223315639
United Kingdom,Europe,1977,72.76,56179000,17428.74846,4.241266202002086,979.12965973434
United Kingdom,Europe,1982,74.04,56339704,18232.42452,4.2608444243129,1027.2094006591421
United Kingdom,Europe,1987,75.007,56981620,21664.78767,4.3357544370030165,1234.4946983926254
United Kingdom,Europe,1992,76.42,57866349,22705.09254,4.356123276310954,1313.8608089969366
United Kingdom,Europe,1997,77.218,58808266,26074.53136,4.416216511553219,1533.3979760442219
United Kingdom,Europe,2002,78.471,59912431,29478.99919,4.4695127351694275,1766.158504919931
United Kingdom,Europe,2007,79.425,60776238,33203.26128,4.521180742931363,2017.9693099294645
United States,Americas,1952,68.44,157553000,13990.48208,4.14583267954377,2204.2424231502396
United States,Americas,1957,69.49,171984000,14847.12712,4.171642426943845,2553.46831060608
United States,Americas,1962,70.21,186538000,16173.14586,4.20879450331745,3016.90628243268
United States,Americas,1967,70.76,198712000,19530.36557,4.290710372501774,3880.9180031458404
United States,Americas,1972,71.34,209896000,21806.03594,4.338576723540454,4576.99971966224
United States,Americas,1977,73.38,220239000,24072.63213,4.38152357914239,5301.7324276790705
United States,Americas,1982,74.65,232187835,25009.55914,4.398106036202601,5806.9153910210625
